post_id,text,label
957661849394147328,@USER උදේට මදින එක හෙන බොරු වැඩක් බං,NOT
735697375801401344,BPO එකක වැඩ කරන චූ කොල්ලෙක් ඉන්නවා බං හෙණ ජාතකේ දාගෙන. මිනිහෙක් වෙන්න සිංගප්පූරුවටත් පලයන් ඕකේ නොහිට අපේ බැච් වල උන් කලා වගේ,HOF
1132139440241909760,@USER මුස්ලිම් ජාතිකයේක් නං මේ පුවත කොහම කියය්ද,NOT
887688681380659200,@USER  @USER ඕකා මනමාලයා...නාකි ඉලන්දාරියා...,HOF
1256559977499635716,පොඩි කෙල්ලෙකුයි කොල්ලෙකුයි හැමිනෙන සීන් එකක් ලීක් වෙලා වීඩියෝ එකක් ලීක් ලු නේ  යකෝ එතන ඉන්න මහ උන් හැසිරෙන්නෙ නිකං ජීවිතේට ගෑනියෙක් මිනිහෙක් එක්ක උන්නෙ නෑ වගේ.     ලංකාවෙ උන් සංස්කෘතිය කියල මහා ලොකුවට පුස් හනමිටි අදහස් ඔලුවෙ තියාගෙන පොඩි කාලෙ ඉදම්ම මොකක් හරි දෙයක් ටීවි එකක,HOF
1177421200873545730,@USER අපිද ඕවා වලක්වන්න ඕනී  ඒකටනේ ඔයාට බලතල දීල තියෙන්නෙ,NOT
1482294277090979845,ඇයි ඩාලින් ඇගිලි කහපාට.? Eන ගමන් බෝම්බයක් වත් පෑගුවාද.? Shani  @USER  · 15 Jan,NOT
1226128723365302273,@USER   ඉන්දීය සංචාරයක නිරත අග්‍රාමාත්‍ය මහින්ද රාජපක්ෂ මහතා ඉන්දීය ජනාධිපති රාම්නාත් කෝවින්ද් මහතා හමුවෙයි!,NOT
1160081062707380225,"ඊයේ ඔබ පාසලේදි බඩුව යැයි විහිලු කල කෙල්ල ඇත්ත්තටම නොපිපුන මලක්ය  ඔබ මෝඩයා කිව්වේ අම්මා නැති අහිංසකයෙක්ටය.. හැමදාම කැන්ටිමෙන් නොකන ඔහු ලෝබයෙකය, ඔහු හැදෙන්නේ ආච්චි ලග කියා ඔබ දන්නේ නැත ඊයේ හවස ඔබ තල්ලු කලේ අම්මා නැති ගෙදර අම්මා උන ලොකු අක්කාය..",NOT
752676375115337728,මේ තඩි මී හරකා ඩයස්පෝරාවේ කප්පම් අහකදායිද? #lka #sriLanka #Galle  @USER  @USER  @USER  @USER,HOF
935499398951223299,ආන්න බලන්න පින්වත්නි 68%ක් පාරෙ රෙන ඉන්දියානුවො රට දියුණු කරන විධිය.  අන්න ඒකට අපේ පකිස් බූරුවො.  ඇවන්ට්ගාඩ්... URL,HOF
1233412930013736961,මේයා හිතන විදියට influencer  කෙනෙක් වෙන්න ටික ටික ඇඟ පෙන්නන්න ඕන..  ඔය විදියට හිතුවොත් පාර්ලිමේන්තු යන ගෑණු හෙලුවෙන් යන්න ඕන.. ගොනා කියලා මරන්නද ? බෑනේ බෑනේ  Anuradha Sooriyarachchi @USER  · 8 Jan 2020 අන්තිම පැය URL  අපි දිනනවාආදරේයි මට කරපු/කරන හැමොටම,HOF
1041341898860855296,@USER ගහන්නේ පයින් බොට ඇයි යකෝ පාඩුවේ ඉන්න මිනිස්සුන්ට ගල් මුසලයා කියන්නේ,HOF
718060523716087809,@USER @USER  ආ මෙන්න.. දැන් මට තෑග්ගක් දෙන්වද ? The following media includes potentially sensitive content. Change settings View,NOT
927910263206146048,@USER ලබ්බ නෙවෙයි ඒක කිම්බ...ඇට දෙක නෙවෙයි ඒක තම් දෙක....,HOF
1138286168188030976,@USER මක්කටය් ඔය එත්තන් එන්නේ මෙහෙ,NOT
1074360750444036096,@USER ලෝක වාර්තා 3ක්. එජාප නායක ලෙස වැඩි කලක් වැජඹෙන නායක. වැඩිම වාර ගණනක් පන්නපු අගමැති වැඩිම වාර ගණනක් පත්වුනු අගමැති,NOT
1028901728039497728,ඔන්න ඕකයි කෙල්ලො සෙට් කරගත්ත කොල්ලන්ගෙ ඇත්ත තත්ත්වෙ. උන් හෙන පව්.   ඔන්න ඕකයි මං සින්ගල් වෙලා ඉන්නෙ ෆ්‍රෙන්ස්. අම්මෝ ඒ නිදහස.  V I S H W A @USER  · 13 Aug 2018 තරූ අසරණයත් දැන් අමාරුවෙ වැටුන එහෙනම්. පෞ.  අපි සෙත් පතමු යාලුවේ.,NOT
1429232308867895297,මුං ngo සල්ලි වලට රට විකුණන හැත්ත,HOF
1275096591448203265,"@USER අරිෂ්ටේමද ඕනේ, නැත්තම් කාලක්  ගාලා තඩි බාන්නත් පුළුවන්   #justkidding හා",NOT
1207277595399557121,"කියවහන් හුත්තේ පොස්ට් එක හරියට හැමිණෙන්නේ නැතිව... ටැග් කරපු තැන වැරදි ඇති, පොස්ට් එක කියවහන් පුක නොදී.. ටූවිටර් එකේ මට දෙයක් උගන්වපු එකාට මම මොකටද යකෝ අපහාස කරන්නේ.. කියවලා තේරුම් ගනින්",HOF
895656004100247554,I liked a  @USER URL තොපි සිංහල බෞද්ධ සිංහල,HOF
1062636406194036736,එක අවජාතක දෙශපාලුවෙක් ගෙවල් පැත්තේ එනවා නෙමේ ජන්දේ හිගා කාගෙන..,HOF
1039182324250816512,"@USER  @USER  @USER  @USER  @USER   මිතුර, තොපි මැරිලද",NOT
1185319326103982080,"මෙන්න මේක FB එකේ share කරල තිබ්බ අංකල් ලංකාව වැඩක් නෑ කියලා ""ඉන්දියානු"" පුරවැසිභාවය අරන් දරුවන්වත් එහෙ ඉස්කෝල වලට යවාගෙන ෆුල් හින්දුස්තානී වෙලා ඉන්න එක්කෙනෙක්. යකෝ ඉන්දියානු පුරවැසිභාවය????   පුකෙන් හිනා. මුන්ගෙ ජාත්‍යාලය රෙද්ද පල්ලෙන් බේරෙනව.",NOT
1456144471372881931,අපෙ පූස මං මොනවහරි කනව දැක්කම   - අඩො බොක්ක මොනද කන්නෙ .. කෑල්ලක් දියන් බලන්න .. බඩගින්නෙ හිටියෙ. - උබ මේව කන්නෑ..  - කනවද බලන්න දියන් කෑල්ලක්.. - ඉදා එහෙනං.. .....  - තූ විතරක්.. මොනවද තෝ මේ කන මල ජරාව.. හිපාටුව.. කන්න පුලුවන් දෙයක් කාපන්..,HOF
942702805818605569,වසර 70 ක් දෙගොල්ලන්ටම රැවටුනා යැයි විස්සෝප වෙමින් ජවිපෙ හිවල් කටට පනින්න යන උ.බු.ප්‍රජාවගේ දැනුවත් වීම සඳහා ජ.... URL,NOT
1257146184629714946,"රටේ ඉදිරිගමනට විරද්ධව ජාත්යාන්තරයේ සිට කුරුමානං අල්ලන හතුරු රැල ට අයිති නාලිකා වල මේ වගේ බහුබූත දමන්නේ අරමුණ ""පොන්න මෝඩ"" විදිහට හිතන ජනතාවක් බිහිකිරීම බව පේනවනේ  #lka #sriLanka #SriLankanPolitics #Colombo  @USER  @USER  @USER",HOF
1030173047053926400,"@USER  @USER මාත් යකෝ. හොඳටම දන්නවා කියලා හිතුනත්, කෝකටත් ආයේ බලනවා. දන්නැත්තං දන්නෑ කියනවා. අනේ මන්දා. පස්සේ කියයි, ""මේවා විහිළුවට කිව්වේ මෙයා, ඔයාලා ඇයි සීරියස් ගන්නේ"" කියලා.",NOT
701314088308047872,96.1 FM or 96.3 FM Island wide ------------------------------------------ ‘‘මටත් ගුටි කන්න වෙනවා තමුසෙ නිසා“... URL,NOT
817685119825629185,@USER උඹ කොමස් ද කරේ??  ගූගල් කියල එකක් තියනව ඒකට යමං,NOT
1057306078680047618,සිරාවට මොක්කුද අප්ප මේ? ලොවෙත් නැති ගල් පැලෙන බොරු ටුවිට් කරන verified Twitter accounts. මේ ලංකාවෙ උන්? ප්‍රොෆෙශනල් විදිහට ජාතිවාදය ප්‍රචාරය කරලා ඊට පස්සෙ මිනිහෙක් මම සිංහල කිව්වොත් ඌව මරන් කන්න යනවා ජාතිවාදියා කියලා. සල්ලි වලට මෙහෙමත් සක්කිලි වෙන්න පුළුවන්ද මිනිස්සුන්ට?,HOF
1472193123405029378,ස්පයිඩර් මෑන් ෆිල්ම් එක බලන්න යන්න එකෙක් නෑ.. තනියම ෆිල්ම් බලන්න ගිහින් පුරුදුත් නෑ.. නොදකින් යාලුවො කියල හැතිකරයක් ඉන්නව වැඩක් නැ. මුන් මම මලත් මගේ මල ගෙදරවත් එන එකක් නෑ..,HOF
1392405854859657220,@USER කට්ටියට මේක දැක්කහම බඩු ගොඩාක් ගන්ඩ  හිතෙනවා ඇති. එහෙම කරන්න එපා දවස් තුනකට විතරක් ගන්න. අපි හැමෝම කන්න එපැයි.,NOT
654700610051162112,@USER @USER  අනේ යන්න පිස්සා යන්න...... අපි නිදි gd9t,HOF
1323331222676758528,අර පට්ට බැල්ලියෝ එක්ක බලද්දි ගෙදරට හොරෙන් ජරා වැඩක් කියලා කරේ මල් පාත්තියට චූ කරපු එක විතරයි ඒකත් පහුවදාට මාට්ටුවෙනවා,HOF
1249237322232745984,"මේ අසීරු කාලයේ ඉතා ඈත පිටිසර යන්න අමාරු තැන්වල මිනිසුන් ඇති බෙදා දෙන ආහාර මලු ලැබෙන්නේ නැති...  ""හාල් කිලෝ එකක් ගන්න 12 Km දොලහක් ඇවිදපු මවක් ගැන දොස්තර මහත්තයෙක් ලියූ සංවේදී සටහනක්"" URL",NOT
605344369239977984,මේ ළගදි යාළුවෙක් බස් එකේ යනකොට පොරගේ පයිය(පසුම්බිය:බන්දුල ගුණවර්දන ගේ අර්ථකතන අනුව) උස්සලා කියහන්කෝ බස් වල යනකොට පයිය ආරක්ෂා කරන් යන්න #lka,HOF
1179010070849507328,@USER නිවන් සුව ලැ‌බේවා ගෝඨාභය මැතිතුමනි!,NOT
861210524306092032,"මුසලයා කියලා කඩෙන් බැනුම් අහලා,වෙල් දෙකක් කාලා අම්මට සතුට ගෙනාපු හැටි සදුන් කියන කතාව - HARI GOSSIP URL",NOT
1069931745741553664,@USER දැනටමත්  @USER  එය දුර්වල කර ඇති බව ඔබ නොදන්නේද? @USER  ඔබ මේ දවස් ටිකේ හරියට පත්තරයක්වත් බැලුවේ නැද්ද?අහෝ රටක ජනාධිපතිවරයෙකුගේ මන්ද මානසිකත්වය  #ConstitutionalCrisisLK  #CoupLK  #CoupSL,NOT
1394689051693748225,@USER  @USER පක තමා තොපෙ,HOF
742788153384132610,"@USER  @USER ඕගොල්ලොත් හැකි පමණ දායක වෙන්න. ගෑණු ළමයින්ට කෑල්ල කියන්න එපා කිව්වා, දැන් යස අගේට ඔය යුවතිය කියන්නෙ  @USER",NOT
1366628147467227138,"ඉස්සර ලේලන්ඩ් තනි දොරේ බස් වල හිටගෙන යන්න බෑ ඔලුව වදිනවා, ඉදගෙන යන්න බෑ පුක රිදෙනවා..... හරි විනෝදයි..  #ඒ_කාලේ #ගමේ_බස්_එක M Ꮢ . j @USER  · 1 Mar 2021 වලවල් පිරී පාරක බස් එකේ අන්තිම සීට් එකේ ඉන්නේ.",HOF
1367707815607816196,මං දන්නවා මට ඔයාව කවදාවත් හිමි වෙන්නේ නෑ කියලා.   ඔයා වෙන කෙනෙක්ගෙ ආදරයේ පතුලටම ගිහින් ඉවරයි.   සමහර විට මං ඉක්මන් නොවුණු නිසා වෙන්න පුළුවන් මට ඔයාව නැති වුණේ  ඒ මොනවා වුණත් මගේ හිතේ ඔයාට තියෙන තැන වෙන කෙනෙක්ට ගන්න බෑ . . . . ලව්යු තේකට වැටුණු බිස්කට් කෑල්ල,NOT
1064191909126701059,@USER කරන කුපාඩි වැඩ ඔක්කොම කරලා උපන්දිනයට ආගමික වතාවත් කරානම් හරියයි කියලා හිතෙනවා... බූරු රැල... ඕකව අගමැති කියලා කියන්න පිට කොන්ද නැති නිර්ලජ්ජිත මාධ්‍ය.,HOF
1218500153595707393,"@USER ,  @USER  @USER රටේ නීතිය ගැන තෝ දන්නවද වඳ වේසිගේ පුතෝ ?  දන්නැත්තං ඉගෙනගං!  ජාතික වනසත්ත්ව හා තුරුලතා ආරක්ෂණ ආඥාපනත කියලා එකක් තියෙනවා. ඒකට අනුව ලංකාවේ හමුවන සර්ප විශේෂ 103න්, 98ක්ම ආරක්ෂිත සතුන්. (උග්‍ර විශ පහ හැර).  එහෙම තොට ඕන ඕන විදිහට මරන්න කොටන්න බෑ. නීතය ගැන කියන්න කලින් ඉගෙනගනිං බූරුවා!",HOF
1265530103766884357,@USER  @USER    දැන් කවුද කියපං මේකෙ ඉනනේ  අන්න අරූ ගියා... මොන ලබ්බක්ද බං මේ..  කො ඇයි යකෝ ඉම්රාස් ඈතින් වගේ ඇහෙන්නෙ???  ⁣මොකද යකෝ මේ එකෝ වෙන්නෙ  කවුද ස්පීකර් ඔන් කරලා තියෙන්නෙ..  ආහ් දැන් හරි..  නෑ නෑ තව එකෙක් ඔන් කරගෙන..,NOT
567036148187291648,අද අපේ තාත්තා ගෙදර ඇවිල්ලා අඩිය පොලොවෙ ගහලා මවෙත ඔරවලා අහපුදේට මට  කට උත්තර නෑනේ  කාතෙක්ක ද බොල තෝ බස් හෝලට් ගානේ අත් අල්ලන් ඉන්නේ? #sajje,NOT
1379022042595389441,@USER ව්‍යාපාරිකයන්ට දඬුවම් කරල වැඩක් නෑ.. එයාලට උදව් කරපු රාජ්‍ය නිලධාරින්ට දැඩි දඬුවම් පමුණුවන්න... නැත්නම් මීට පස්සෙත් ඕකමයි වෙන්නෙ..,NOT
1133797752649932800,ඔව්....  ඉස්සර උබ එනකල් මම බලාන උන්න  උබ අවිදින් යනකොට කොච්චර සතුටු උනත් දුකක් නොතිබුනාමත් නෙමේ  ඒත් උබ ආයෙ හෙටත් එනව නේද හිතෙද්දි දැණුන සතුට අදටත් වචන කරන්න බෑ  අන්න එහෙව් අන්නෙ එහෙව් හැගීමක පරම උත්තරීතර බවට තමුසෙ මොකක්දෝයි කලේ  අයිශේ ඉර තවුසේ අපිව මරං කන්ඩද ඕයි හදන්නෙ....,NOT
1270974716916969472,"කෙල්ලො සෙල්ෆි ගන්න විදිය ගැන දන්නෙ දෙයියො තමයි    වෙලාවකට යටි හනුව පේන්න, තව වෙලාවකට පැත්තක් පේන්න, තව වෙලාවකට කට විතරක් highlight වෙන්න, තව වෙලාවකට පුක highlight වෙන්න, තවත් වෙලාවකට තව තව තැන් highlight වෙන්න.   Damn!",HOF
1342885885851922434,"ඒ කාලෙ ගෙවල් වල තිබුනේ ඉස්තෝප්පු කෑල්ලයී. සාලෙයී, වී ගෝනී තිබ්බ කාමර කෑල්ලයී (ඒකේ ඇදක් එහෙමත් දාලා තිබුනා), කුස්සිය පැත්තයී තමයී. කුස්සිය කියලත් එක කාමරයක් නැහැ. කලේ තියාපු කෑල්ල. දැලි මේසේ තියාපු කෑල්ල. එලියේ ලිප. සමහර වෙලාවට ඔය කෑලි දෙක අතර ඉඩක් තියලා තිබුනා, ලණු ඇදක් දාලා.",NOT
615085203619381249,බත්තරමුල්ලයි බොරැල්ලයි පටලගන්න මෝඩ මූසලයෙක් මං :/,HOF
713781962335387648,මාතර ශ්‍රී.ලං.නි.ප.ආසන රැස්වීමත් උණුසුම්වී හු....වෙන් නවතී ! අධ්‍යාපන ඇමති පස්ස දොරෙන් පලා යයි! URL,NOT
969103377224232961,කොටි බුවාලට පට්ට අප්සේට්ලු බන්. පවු කියලත් හිතෙනවා වෙලාවක  @USER  යි  @USER  @USER  @USER  යි මුන්ව කඩේ යවන හැටියට #srilanka  @USER  @USER  @USER  @USER,HOF
1376449177253634054,@USER  @USER තෝ පල පැණි සෙවෙල චමත් මීමා,HOF
1238720693606350850,@USER ඔබ නොදන්නවා උනාට මෙවන් සැකපිට කියන මාද්‍ය නිවේදන මිනිසුන්ව කලබල කරන්වා ඇත. ඉතින් තහවුරු කරගැනීම සදහා එසේත් නැතිනම් පෝලන්ත ජාතිකයින් සිව් දෙනෙකු වෛරසය ඇත්තේදයි බැලීමට පරික්ශාවකට ලක්කෙරේ.  සැක පිට හරියට හොරෙක් වගේ නේද,NOT
1466575994282725378,@USER මේ රටට අඩු එච්චරයි,NOT
1373654960978587651,හාආආආඅම්මෝ!!!!!! අතෑරුනා කියලා හිතුවේ... පණ ගියා යකෝ,NOT
1133303598102618112,@USER මුං මහ අවස්ථාවාදී හැත්තක් බං.  අර Surgical mask දාගෙන ගිය ගොන් වාහේ ගැන මෙතන පුක පාත්වෙන්න හියුමන් රයිට්ස් කතාකරනවා. මේ ගැන මීක් සද්දයක් නෑ.  ට්විටර් එකේ දකින උන් බහුතරය අන්තවාදී උන්. කළකිරිලා ඉන්නේ කෙලවරටම,HOF
1201958108601339905,මට ඉන්නෙ මං උඹට ඉන්නෙ උඹ තමන්ගෙ වැඩක් බලන් පාඩුවෙ හිටපන්...,NOT
901867833008701440,Cosplay නොදන්න ලංකාවේ fb ඇඩ්මින් හැත්ත,HOF
1329459870807052288,උගෙ අම්ම ගන්න එපයි වේසිගෙපුතා... යකෝ මූ වදින ගමන් කරන වැඩේනෙ වේදනාව තියෙන්නෙ Janaka @USER  · 19 Nov 2020 What a sick bastard exposing to a little child. Hope they catch this bastard. #helpfindhim Show this thread,HOF
1125069009051901953,කැරි පොන්න හුකන්නල ඔක්කොම එකයි .හුකවන්න ඕනෙ හැති කරේටම හුකෝනව  නිගමනය #අංතවාදී_මුස්ලිම්  = #මුස්ලිම්  එක සිංහල #පකෙක් මොනවත් මට කිවන් එක්ක එපා තොපිට එපානම් #block කරපන් නැත්නම් #Unfollow කරපන්. තොපි සිංහල ජාතියටත් පිළිලයක් මැරිය වහ බීල හුත්තිගෙ හැත්ත.,HOF
798163991755362304,හදේ පොටෝ ගැහුවා  ඉතින් හරියයිද කියහන්කො .පැහැදිලි නෑ .රෙද්ද,HOF
884314034153046016,"@USER ,  @USER  @USER අනේ පලයන් පකෝ",HOF
564676631474622464,පිස්සා සැරදේවා මට සිංහල ටයිප් කරන්න කියලා දුන්නට. thanks පිස්සො!,NOT
1192320553811685377,@USER ගොඩගම පිවිසුම සිට ඇති කොටස වීවෘත කරලද?,NOT
1335917259357732864,@USER පච කොම්බුව වැටිච්ච තැනක්,HOF
1299894057443885056,ටහුඩු කොල්ලො විතරක් නෙවෙයි කෙල්ලොත් කුනුහබ්බ කියනවා  Amy @USER  · 29 Aug 2020 Memy pakaya,HOF
1408319031958900741,අවුරුදු 23ක ළමයෙක් ජීවිතේ බැලන්ස් කරන විදිහ ගැන ට්වීට් එකක් දැක්කා. අවුරුදු 23දි මම හැම වෙලේම මේක අස්සෙ කාලකණ්ණි වෙන එක නවත්තගන්න ට්‍රයි කරනවා.  අහන්න දෙයක් නෑ දැන් මෙහෙම වෙලා තියන එක,NOT
1330777760873160707,@USER @USER  @USER  ඔවා දාන්න එපා. ඔයාලම තමයි ලැජ්ජා වෙන්නේ.,NOT
779600055594385408,"පව් බන්, ඌ හිතන් ඉන්නෙ ඒකි සුරංගනාවියක් කියල",NOT
695517346484527104,කෙල්ලො දැන් හෙන දියුනුයි බ්‍රො,NOT
1322538987169280000,"@USER  ""මැග්නිටියුඩ් ඒකක""??  #Richter_Scale #double_check #bloopers :03  views",NOT
944611417386135552,@USER වැඩසටහන තාවකාලිකව දින නියමයකින් තොරව කල් දැමිමට,NOT
626294627859955712,වදින්න ගිය දේවාලේ ගොනා ඇනලා ගහෙන් වැටිච්ච මිහිහට ඉහේ කඩා පාත් උනා වගේ  #lka,NOT
1475765696327868416,@USER මොකක්ද තීරණය? තාම නිර්දේශ වෙලා විතරයි,NOT
1315193929650696194,@USER මුගේ කටට මෙිවා කොහෙන් එනවද මන්දා,NOT
920691693770309632,@USER පැහැදිලි කරන්න බැරි වෙයිද දන්නේ නෑ ටිකක්.. :@,NOT
1253701363026087936,"#Twitter එපා උන උන් පල මෙකෙන්..   තොපි නෑ කියලා  @USER  මෙක වහන්නෙත් නෑ, අපි මෙකෙන් යන්නෙත් නෑ..   ඔ ඔ උබට තමයි කියුවේ",HOF
1228916057546596353,@USER මල්ලි දැන්ම ඉදංම මහ චන්දෙදී පාස්කු සීන් එක නිසා වෙන පාඩුව නවත්තන්න වැඩ වගේ.. කරගෙන පලයං කරගෙන පලයං. මේ පාර උඹලට වෙන දේ තාම තොපි දන්නෙත් නෑ.. අවුලක් නෑ.. #UNP ට ඉන්නේ හෙන SM පොරවල් සෙට් එකක් නේ නේහ්..,HOF
1031871057593032705,ඔබව පිස්සු වට්ටන පුදුම සහගත අම්මලා සහ දූ වරුන්ගේ අපූරු ජායාරූප 10ක් මෙන්න URL,NOT
563356988415823872,"කන පැලෙන්න ගහනව කකුලට, බල්ලා. #SriLankanThreats",HOF
998530776043081730,යසිදුගේ කැල්ලගේ කිම්බ – සිංහල අලුත්,HOF
1303691283773358081,@USER ඔබේ දැනුම පොතට යමක්.  * බොර තෙල් යනු ඝන තෙල් විශේෂයකි.  * ඩීසල් වනාහී බොරතෙල් නිස්සාරණයෙන් ලබාගන්නා ඉන්දනයකි.,NOT
1119848847964901379,"වෙන, වුණ, වෙන්න නියමිත මෙලෝ හසරක් නොදැන, රටින් පිට ඉඳන් සියල්ල දත් වගේ පෙන්නන්න හදන රිංලොවන්නොයි, ගෙවල් වලට වෙලා ලපං ගහන ටිංකිම්බොයි, මේ හුත්ත අස්සට රිංගලා; දකින දකින පයියවලුයි, පුක කහන කහන සැරේට හිතෙන හිතෙන... URL",HOF
666180973554327553,රටට කෙලවා ඇමරිකන් ඩොලර් වලින් ආතල් ගන්න අළුත් පරපුර හා නාකි පරපුර................... URL,HOF
892232699439529984,@USER  @USER ඇහ් බොල එතකොට අපි,NOT
579670144177324032,"RT Alien86_: සල්ලාලයො තුන්දෙනයි , පට්ට බඩුවයි, පවු අසාහය කලාකාරයෝ දෙන්නෙකුත් අහුවුනා.    #100my3days #SriLanka #Pr… URL",HOF
567756235663876096,@USER  අඩො උබව රෑට විතරමනෙ පෙන්නෙ,NOT
1478989185067409415,@USER ඕක මිනීමැරුමකට දෙන මහ ලොකු දඬුවමද? සල්ලි මිටි දෙක තුනක් එහාට මෙහාට විසි කරපු ගමන්ම අධිකරණයෙන් නිකම්ම ඇප ලැබෙයි..,HOF
730741935753682945,@USER අපෝ නෑ... කට්ටිය හිටියා..ඒත් මේකේ එහෙම ගොන් පාට් නෑ...,NOT
1191768642985218048,@USER අවජාතකයකු විසින් කල අමන ප්‍රකාශය. මම බලාපොරොත්තු වෙනවා තෝ ලබා අවුරුද්දේ මැරිලා යනකන්.,HOF
1195202223720017920,@USER මාත් නංගිගේ බබාට පිටකොටුවේ නීරෝ සීඩි හවුස් එකෙන් කාටුන් වගෑක් ගෙනිච්චා.. තූ නොදකින්..කොලිටි සෑහෙන අඩුයි..ඉන් පස්සේ දැන් පෙන් එකකටවත් දාල දෙන්න ඕනි.. ඒත් පෙන් එකක් දෙන්න බැහැ අනික් අයිය බුවාල ආවම උන්ගේ වැල එහෙ මෙහෙ ගෙනියන්න ඒක ගන්නවා.,HOF
1457632076375625729,මෙන්න විදුලිය නොමැති අවස්ථාවලදී ක් රෞටරය ඔන් එකේ තියාගන්න කදිම බඩුව..,NOT
1439164707525611524,ගජ මිතුරෝ ඔක්කොම ගටාඩ දැම්මා දැන් කසිප්පු පුරවපු බාර් කාරයෝ ගොඩ!! මේකනම් ලෝකෙ කොහෙවත් නැති සක්කිලි රටක් කරා කාලකන්නි හැත්ත. Uniform ඇදැගෙන මාධ්‍ය ඉස්සරහට එන්න ලැජ්ජා නැද්ද? කියන දේ කෙරුවොත්නේ ඊලග තරුව IG post එක !!!,HOF
978571266587111431,"@USER ,  @USER  @USER නිම්නාස් , ඉස්සෙල්ලා හරියට කතා කරන්න ඉගෙන ගන්න. බැල්ලි කියලා කියන එක තුට්ටු දෙකේ වචනයක්. මෙකේ වැදගත් විදිහට ජීවත් වෙන්න. නිශාදි නංගි ඒවා හිතන්නෙප.මේ ලෝකේ හැම මිනිහම එක වගේ නෑ...",HOF
1276785693558099970,@USER සාක්කුවෙන් ද දන්නෑ අරන් දෙන්නෙ,NOT
835810961533480960,"@USER අයියෝ! ජොක් මෙයා කිමද ඔච්චර කෙන්ති! කෙන්ති ගන්න එපා නාකි වෙයි, දැනුත් නාකි තව ටිකක් නාකිම වෙයි",NOT
1318031781065469953,@USER Hoyagena neda... Hummm හැංගි මුත්තු හැංගියෝ පේන තැනක හැංගියෝ  #නරිනාටක,NOT
1142730405566488576,ඉයෙ බැල්ලි  කානිවල් එකෙදි හිටියා වෙන එකෙක් එක්ක හුරතල් වෙවි මගෙ පාපුව හොස් ගලා ගියා  .    අනෙ මෙහෙමත් මිනිස්සු,NOT
1195378467862388736,පක තමා  යවනවා බ්ලොක් ලිස්ට් එකට  Rasikalink @USER  · 15 Nov 2019 ලොකු සීන් පෙන්වීමද ආදරයකි  twitter.com/Rathgamaya/sta…,HOF
1281221089356546051,@USER  @USER @USER යේ සජී පුතාට  @USER ට විරුද්ධව කුරුඳු පොලු අතට ගත්ත මංගල සමරවීර  @USER  මෙන්න බොලේ ප්‍රජාතන්ත්‍රවාදය #democracy ගැන කතාකරනවා. කට්ටියට ඒ කෙරුවාවල් අමතකනං පොඩ්ඩක් මතක් කරගමුද මංගල සජී පුතාව අවමංගල කරන්ට හදපු විදිහ. :12  views,NOT
1420262769266470912,මාස නවයක් තිස්සේ බඩක්වත් හංගන් තියාගෙන ඉන්න අමාරු රටේ මාස අටක් අච්චර ලොකු මැණිකක් හංගං හිටියේ ඩොලර් එක උඩ යනකම් වෙන්න ඇති,NOT
582574493844922368,@USER @USER  @USER  @USER  හුත්ත රනින් වුවත් මලේ වැදුනෝතින් කැපෙයි මලේ...පලිබෝධනාසක අනතුරු සහිතයි පවේසමෙන් පරිහරණය කරන්න,HOF
1473617180700790789,බිච් කොලම්බුට රෙවෙන්න දීලා වගේ කව්රු හරි. කනේ වැලි ගෑවෙන්න වැටිලා ඉන්නේ ගෑණි.,NOT
1411752016972423170,විඩාබර බිරී අලි තොපි නාවන නාවන තැන වැටිලා මගෙ ඔටුන්න  ගැලවෙන මැණික් පෑගෙන උන් ඇහිලුවොත් හොරුන්ද  කෑවද නෑවද සමජෙම එකතුවෙලා බනින අනාගතෙ වැදුවෙ වෙන මොකුන්ද  අපි කැතට පේන හැටි කැඩපතෙ රැව්වෙ වෙන මොකුන්ද,NOT
653885830314852352,වේසියේ තෝ මළ මුත්‍රා කරන්නෙ නැතුවද මේ ලෝකෙට බිහිවුනේ.පවු යකෝ තාත්තා නේද බන් තොගෙ.වයසට ගියා කියලා මෙහෙම කරන්න... URL,HOF
1430887147830009871,@USER මොකටද ඇමතිකම මේකට කව්ද පිටිපස්සේ ඉන්නේ ගෙන්නන කට්ටිය බලලා හේතු සොයා බලනු මැනවි. ඔබ තුමාට බැරිනම් ඇමතිකම් කරන්න අනේ රජයේ හොදම නීතිගරුක විනය පිරි ඇති මේජර් කෙනෙක්ට දෙන්න. ඔවුන් හරියටම කරයි.,NOT
932311921448980480,@USER හරි අයිසෙ හරි. මොක්කුද පිස්සො ටිකක් ශෙඩ් අයිනෙ ආතල් එකට වාහන පෝලිමට හිටවන් ඉන්නවා. ඒකට මිනිස්සු රැවටිලා.,NOT
952945553842757632,ඒවා ගෙනාපු එවුන් තාම යහතින් උන්ගේ රෙද්ද අස්සේ.. සකල සිරින් පිරි සිරි ලංකාව.. තවත් දෙමු දෙපැත්තට තට්ටු මාරුවට මේ පාරත්.. #lk #SriLanka #Politicians හංසි @USER  · 15 Jan 2018 කොකේන් පුච්චන්නෙත් උත්සවශ්‍රීයෙන්...නොදකින් පර හැත්ත...,HOF
836353445560889349,@USER  @USER  ඊ නිවුස්  මෙහෙම ජඩ තිරිසන් විදියට අපහාස කරන්නේ රනිල්ගේ හා #NGO කාරයින්ගේ උවමනාව ඉටු කිරීමට ඉඩ නොදුන් නිසාද #lka,NOT
